System admin,error,Misinformation
System admin,error,Physical accidents
System admin,error,Publishing error
System admin,error,Malfunction
System admin,error,Capacity shortage
System admin,error,Other
System admin,error,Programming error
System admin,error,Data entry error
System admin,error,Gaffe
System admin,error,Misconfiguration
System admin,error,Maintenance error
System admin,error,Classification error
System admin,misuse,Unapproved software
System admin,misuse,Illicit content
System admin,misuse,Unapproved workaround
System admin,misuse,Unapproved hardware
System admin,misuse,Unknown
System admin,misuse,Email misuse
System admin,misuse,Possession abuse
System admin,misuse,Other
System admin,misuse,Net misuse
System admin,misuse,Data mishandling
System admin,misuse,Privilege abuse
System admin,misuse,Knowledge abuse
System admin,hacking,XSS
System admin,hacking,Unknown
System admin,hacking,Buffer overflow
System admin,hacking,SSI injection
System admin,hacking,MitM
System admin,hacking,Path traversal
System admin,hacking,URL redirector abuse
System admin,hacking,Use of backdoor or C2
System admin,hacking,Mail command injection
System admin,hacking,OS commanding
System admin,hacking,Footprinting
System admin,hacking,Cryptanalysis
System admin,hacking,SQLi
System admin,hacking,Abuse of functionality
System admin,hacking,Forced browsing
System admin,hacking,Reverse engineering
System admin,hacking,Brute force
System admin,hacking,RFI
System admin,hacking,Session fixation
System admin,hacking,Session prediction
System admin,hacking,Use of stolen creds
System admin,hacking,Other
System admin,hacking,DoS
System admin,hacking,Session replay
System admin,physical,Skimmer
System admin,physical,Bypassed controls
System admin,physical,Snooping
System admin,physical,Tampering
System admin,physical,Unknown
System admin,physical,Connection
System admin,physical,Surveillance
System admin,physical,Assault
System admin,physical,Other
System admin,physical,Wiretapping
System admin,physical,Theft
System admin,physical,Destruction
System admin,physical,Disabled controls
Log,malware,Spam
Log,malware,Unknown
Log,malware,Packet sniffer
Log,malware,Backdoor
Log,malware,Exploit vuln
Log,malware,Other
Log,malware,Password dumper
Log,malware,Scan network
Log,malware,Downloader
Log,malware,Adminware
Log,malware,Click fraud
Log,malware,Adware
Log,malware,C2
Log,malware,Worm
Log,malware,Spyware/Keylogger
Log,malware,Brute force
Log,malware,Capture app data
Log,malware,DoS
Log,malware,Disable controls
Log,malware,Capture stored data
Log,malware,Ransomware
Log,malware,Export data
Log,malware,Client-side attack
Log,malware,Rootkit
Log,malware,Destroy data
Log,malware,Ram scraper
Log,social,Scam
Log,social,Forgery
Log,social,Phishing
Log,social,Unknown
Log,social,Spam
Log,social,Influence
Log,social,Propaganda
Log,social,Pretexting
Log,social,Bribery
Log,social,Other
Log,social,Extortion
Log,social,Elicitation
Log,social,Baiting
Log,environmental,Fire
Log,environmental,Unknown
Log,environmental,Power failure
Log,error,Disposal error
Log,error,Loss
Log,error,Omission
Log,error,Malfunction
Log,error,Unknown
Log,error,Misdelivery
Log,error,Misinformation
Log,error,Physical accidents
Log,error,Publishing error
Log,error,Capacity shortage
Log,error,Other
Log,error,Programming error
Log,error,Data entry error
Log,error,Gaffe
Log,error,Misconfiguration
Log,error,Maintenance error
Log,error,Classification error
Log,misuse,Unapproved software
Log,misuse,Illicit content
Log,misuse,Unapproved workaround
Log,misuse,Unapproved hardware
Log,misuse,Unknown
Log,misuse,Email misuse
Log,misuse,Possession abuse
Log,misuse,Other
Log,misuse,Net misuse
Log,misuse,Data mishandling
Log,misuse,Privilege abuse
Log,misuse,Knowledge abuse
Log,hacking,XSS
Log,hacking,Unknown
Log,hacking,Buffer overflow
Log,hacking,SSI injection
Log,hacking,MitM
Log,hacking,Path traversal
Log,hacking,URL redirector abuse
Log,hacking,Use of backdoor or C2
Log,hacking,Mail command injection
Log,hacking,OS commanding
Log,hacking,Footprinting
Log,hacking,Cryptanalysis
Log,hacking,SQLi
Log,hacking,Abuse of functionality
Log,hacking,Forced browsing
Log,hacking,Reverse engineering
Log,hacking,Brute force
Log,hacking,RFI
Log,hacking,Session fixation
Log,hacking,Session prediction
Log,hacking,Use of stolen creds
Log,hacking,Other
Log,hacking,DoS
Log,hacking,Session replay
Log,physical,Skimmer
Log,physical,Theft
Log,physical,Snooping
Log,physical,Tampering
Log,physical,Unknown
Log,physical,Connection
Log,physical,Surveillance
Log,physical,Assault
Log,physical,Other
Log,physical,Wiretapping
Log,physical,Bypassed controls
Log,physical,Destruction
Log,physical,Disabled controls
POS controller,malware,Spam
POS controller,malware,Unknown
POS controller,malware,Packet sniffer
POS controller,malware,Backdoor
POS controller,malware,Exploit vuln
POS controller,malware,Other
POS controller,malware,Password dumper
POS controller,malware,Scan network
POS controller,malware,Downloader
POS controller,malware,Adminware
POS controller,malware,Click fraud
POS controller,malware,Adware
POS controller,malware,C2
POS controller,malware,Worm
POS controller,malware,Spyware/Keylogger
POS controller,malware,Brute force
POS controller,malware,Capture app data
POS controller,malware,DoS
POS controller,malware,Disable controls
POS controller,malware,Capture stored data
POS controller,malware,Ransomware
POS controller,malware,Export data
POS controller,malware,Client-side attack
POS controller,malware,Rootkit
POS controller,malware,Destroy data
POS controller,malware,Ram scraper
POS controller,error,Disposal error
POS controller,error,Loss
POS controller,error,Omission
POS controller,error,Misconfiguration
POS controller,error,Unknown
POS controller,error,Misdelivery
POS controller,error,Misinformation
POS controller,error,Physical accidents
POS controller,error,Publishing error
POS controller,error,Malfunction
POS controller,error,Capacity shortage
POS controller,error,Other
POS controller,error,Programming error
POS controller,error,Data entry error
POS controller,error,Gaffe
POS controller,error,Maintenance error
POS controller,error,Classification error
POS controller,environmental,Fire
POS controller,environmental,Unknown
POS controller,environmental,Power failure
POS controller,environmental,Humidity
POS controller,social,Scam
POS controller,social,Spam
POS controller,social,Phishing
POS controller,social,Unknown
POS controller,social,Influence
POS controller,social,Extortion
POS controller,social,Forgery
POS controller,social,Bribery
POS controller,social,Other
POS controller,social,Pretexting
POS controller,social,Propaganda
POS controller,social,Elicitation
POS controller,social,Baiting
POS controller,misuse,Unapproved software
POS controller,misuse,Illicit content
POS controller,misuse,Unapproved workaround
POS controller,misuse,Unapproved hardware
POS controller,misuse,Unknown
POS controller,misuse,Email misuse
POS controller,misuse,Possession abuse
POS controller,misuse,Other
POS controller,misuse,Net misuse
POS controller,misuse,Data mishandling
POS controller,misuse,Privilege abuse
POS controller,misuse,Knowledge abuse
POS controller,hacking,XSS
POS controller,hacking,Unknown
POS controller,hacking,Buffer overflow
POS controller,hacking,SSI injection
POS controller,hacking,MitM
POS controller,hacking,Path traversal
POS controller,hacking,URL redirector abuse
POS controller,hacking,Use of backdoor or C2
POS controller,hacking,Mail command injection
POS controller,hacking,OS commanding
POS controller,hacking,Footprinting
POS controller,hacking,Cryptanalysis
POS controller,hacking,SQLi
POS controller,hacking,Abuse of functionality
POS controller,hacking,Forced browsing
POS controller,hacking,Reverse engineering
POS controller,hacking,Brute force
POS controller,hacking,RFI
POS controller,hacking,Session fixation
POS controller,hacking,Session prediction
POS controller,hacking,Use of stolen creds
POS controller,hacking,Other
POS controller,hacking,DoS
POS controller,hacking,Session replay
POS controller,physical,Skimmer
POS controller,physical,Theft
POS controller,physical,Snooping
POS controller,physical,Tampering
POS controller,physical,Unknown
POS controller,physical,Connection
POS controller,physical,Surveillance
POS controller,physical,Assault
POS controller,physical,Other
POS controller,physical,Wiretapping
POS controller,physical,Bypassed controls
POS controller,physical,Destruction
POS controller,physical,Disabled controls
Gas terminal,malware,Spam
Gas terminal,malware,Unknown
Gas terminal,malware,Packet sniffer
Gas terminal,malware,Backdoor
Gas terminal,malware,Exploit vuln
Gas terminal,malware,Other
Gas terminal,malware,Password dumper
Gas terminal,malware,Scan network
Gas terminal,malware,Downloader
Gas terminal,malware,Adminware
Gas terminal,malware,Click fraud
Gas terminal,malware,Adware
Gas terminal,malware,C2
Gas terminal,malware,Worm
Gas terminal,malware,Spyware/Keylogger
Gas terminal,malware,Brute force
Gas terminal,malware,Capture app data
Gas terminal,malware,DoS
Gas terminal,malware,Disable controls
Gas terminal,malware,Capture stored data
Gas terminal,malware,Ransomware
Gas terminal,malware,Export data
Gas terminal,malware,Client-side attack
Gas terminal,malware,Rootkit
Gas terminal,malware,Destroy data
Gas terminal,malware,Ram scraper
Gas terminal,social,Scam
Gas terminal,social,Phishing
Gas terminal,social,Pretexting
Gas terminal,social,Unknown
Gas terminal,social,Spam
Gas terminal,social,Influence
Gas terminal,social,Propaganda
Gas terminal,social,Forgery
Gas terminal,social,Bribery
Gas terminal,social,Other
Gas terminal,social,Extortion
Gas terminal,social,Elicitation
Gas terminal,social,Baiting
Gas terminal,environmental,Fire
Gas terminal,environmental,Unknown
Gas terminal,environmental,Power failure
Gas terminal,environmental,Humidity
Gas terminal,error,Disposal error
Gas terminal,error,Omission
Gas terminal,error,Loss
Gas terminal,error,Unknown
Gas terminal,error,Misdelivery
Gas terminal,error,Misinformation
Gas terminal,error,Physical accidents
Gas terminal,error,Publishing error
Gas terminal,error,Malfunction
Gas terminal,error,Capacity shortage
Gas terminal,error,Other
Gas terminal,error,Programming error
Gas terminal,error,Data entry error
Gas terminal,error,Gaffe
Gas terminal,error,Misconfiguration
Gas terminal,error,Maintenance error
Gas terminal,error,Classification error
Gas terminal,misuse,Unapproved software
Gas terminal,misuse,Illicit content
Gas terminal,misuse,Unapproved workaround
Gas terminal,misuse,Unapproved hardware
Gas terminal,misuse,Unknown
Gas terminal,misuse,Email misuse
Gas terminal,misuse,Possession abuse
Gas terminal,misuse,Other
Gas terminal,misuse,Net misuse
Gas terminal,misuse,Data mishandling
Gas terminal,misuse,Privilege abuse
Gas terminal,misuse,Knowledge abuse
Gas terminal,hacking,XSS
Gas terminal,hacking,Unknown
Gas terminal,hacking,Buffer overflow
Gas terminal,hacking,SSI injection
Gas terminal,hacking,MitM
Gas terminal,hacking,Path traversal
Gas terminal,hacking,URL redirector abuse
Gas terminal,hacking,Use of backdoor or C2
Gas terminal,hacking,Mail command injection
Gas terminal,hacking,OS commanding
Gas terminal,hacking,Footprinting
Gas terminal,hacking,Cryptanalysis
Gas terminal,hacking,SQLi
Gas terminal,hacking,Abuse of functionality
Gas terminal,hacking,Forced browsing
Gas terminal,hacking,Reverse engineering
Gas terminal,hacking,Brute force
Gas terminal,hacking,RFI
Gas terminal,hacking,Session fixation
Gas terminal,hacking,Session prediction
Gas terminal,hacking,Use of stolen creds
Gas terminal,hacking,Other
Gas terminal,hacking,DoS
Gas terminal,hacking,Session replay
Gas terminal,physical,Skimmer
Gas terminal,physical,Bypassed controls
Gas terminal,physical,Snooping
Gas terminal,physical,Tampering
Gas terminal,physical,Unknown
Gas terminal,physical,Connection
Gas terminal,physical,Surveillance
Gas terminal,physical,Assault
Gas terminal,physical,Other
Gas terminal,physical,Wiretapping
Gas terminal,physical,Theft
Gas terminal,physical,Destruction
Gas terminal,physical,Disabled controls
Cashier,malware,Spam
Cashier,malware,Unknown
Cashier,malware,Packet sniffer
Cashier,malware,Backdoor
Cashier,malware,Exploit vuln
Cashier,malware,Other
Cashier,malware,Password dumper
Cashier,malware,Scan network
Cashier,malware,Downloader
Cashier,malware,Adminware
Cashier,malware,Click fraud
Cashier,malware,Adware
Cashier,malware,C2
Cashier,malware,Worm
Cashier,malware,Spyware/Keylogger
Cashier,malware,Brute force
Cashier,malware,Capture app data
Cashier,malware,DoS
Cashier,malware,Disable controls
Cashier,malware,Capture stored data
Cashier,malware,Ransomware
Cashier,malware,Export data
Cashier,malware,Client-side attack
Cashier,malware,Rootkit
Cashier,malware,Destroy data
Cashier,malware,Ram scraper
Cashier,social,Scam
Cashier,social,Phishing
Cashier,social,Pretexting
Cashier,social,Unknown
Cashier,social,Spam
Cashier,social,Influence
Cashier,social,Propaganda
Cashier,social,Forgery
Cashier,social,Bribery
Cashier,social,Other
Cashier,social,Extortion
Cashier,social,Elicitation
Cashier,social,Baiting
Cashier,environmental,Fire
Cashier,environmental,Unknown
Cashier,environmental,Power failure
Cashier,environmental,Humidity
Cashier,error,Disposal error
Cashier,error,Omission
Cashier,error,Loss
Cashier,error,Unknown
Cashier,error,Misdelivery
Cashier,error,Misinformation
Cashier,error,Physical accidents
Cashier,error,Publishing error
Cashier,error,Malfunction
Cashier,error,Capacity shortage
Cashier,error,Other
Cashier,error,Programming error
Cashier,error,Data entry error
Cashier,error,Gaffe
Cashier,error,Misconfiguration
Cashier,error,Maintenance error
Cashier,error,Classification error
Cashier,misuse,Unapproved software
Cashier,misuse,Illicit content
Cashier,misuse,Unapproved workaround
Cashier,misuse,Unapproved hardware
Cashier,misuse,Unknown
Cashier,misuse,Email misuse
Cashier,misuse,Possession abuse
Cashier,misuse,Other
Cashier,misuse,Net misuse
Cashier,misuse,Data mishandling
Cashier,misuse,Privilege abuse
Cashier,misuse,Knowledge abuse
Cashier,hacking,XSS
Cashier,hacking,Unknown
Cashier,hacking,Buffer overflow
Cashier,hacking,SSI injection
Cashier,hacking,MitM
Cashier,hacking,Path traversal
Cashier,hacking,URL redirector abuse
Cashier,hacking,Use of backdoor or C2
Cashier,hacking,Mail command injection
Cashier,hacking,OS commanding
Cashier,hacking,Footprinting
Cashier,hacking,Cryptanalysis
Cashier,hacking,SQLi
Cashier,hacking,Abuse of functionality
Cashier,hacking,Forced browsing
Cashier,hacking,Reverse engineering
Cashier,hacking,Brute force
Cashier,hacking,RFI
Cashier,hacking,Session fixation
Cashier,hacking,Session prediction
Cashier,hacking,Use of stolen creds
Cashier,hacking,Other
Cashier,hacking,DoS
Cashier,hacking,Session replay
Cashier,physical,Skimmer
Cashier,physical,Bypassed controls
Cashier,physical,Snooping
Cashier,physical,Tampering
Cashier,physical,Unknown
Cashier,physical,Connection
Cashier,physical,Surveillance
Cashier,physical,Assault
Cashier,physical,Other
Cashier,physical,Wiretapping
Cashier,physical,Theft
Cashier,physical,Destruction
Cashier,physical,Disabled controls
Flash drive,malware,Spam
Flash drive,malware,Unknown
Flash drive,malware,Packet sniffer
Flash drive,malware,Backdoor
Flash drive,malware,Exploit vuln
Flash drive,malware,Other
Flash drive,malware,Password dumper
Flash drive,malware,Scan network
Flash drive,malware,Downloader
Flash drive,malware,Adminware
Flash drive,malware,Click fraud
Flash drive,malware,Adware
Flash drive,malware,C2
Flash drive,malware,Worm
Flash drive,malware,Spyware/Keylogger
Flash drive,malware,Brute force
Flash drive,malware,Capture app data
Flash drive,malware,DoS
Flash drive,malware,Disable controls
Flash drive,malware,Capture stored data
Flash drive,malware,Ransomware
Flash drive,malware,Export data
Flash drive,malware,Client-side attack
Flash drive,malware,Rootkit
Flash drive,malware,Destroy data
Flash drive,malware,Ram scraper
Flash drive,error,Loss
Flash drive,error,Omission
Flash drive,error,Disposal error
Flash drive,error,Unknown
Flash drive,error,Misdelivery
Flash drive,error,Misinformation
Flash drive,error,Physical accidents
Flash drive,error,Publishing error
Flash drive,error,Malfunction
Flash drive,error,Capacity shortage
Flash drive,error,Other
Flash drive,error,Programming error
Flash drive,error,Data entry error
Flash drive,error,Gaffe
Flash drive,error,Misconfiguration
Flash drive,error,Maintenance error
Flash drive,error,Classification error
Flash drive,environmental,Fire
Flash drive,environmental,Unknown
Flash drive,environmental,Power failure
Flash drive,environmental,Humidity
Flash drive,social,Scam
Flash drive,social,Spam
Flash drive,social,Phishing
Flash drive,social,Unknown
Flash drive,social,Influence
Flash drive,social,Propaganda
Flash drive,social,Forgery
Flash drive,social,Bribery
Flash drive,social,Other
Flash drive,social,Pretexting
Flash drive,social,Extortion
Flash drive,social,Elicitation
Flash drive,social,Baiting
Flash drive,misuse,Unapproved software
Flash drive,misuse,Illicit content
Flash drive,misuse,Unapproved workaround
Flash drive,misuse,Unapproved hardware
Flash drive,misuse,Unknown
Flash drive,misuse,Email misuse
Flash drive,misuse,Possession abuse
Flash drive,misuse,Other
Flash drive,misuse,Net misuse
Flash drive,misuse,Data mishandling
Flash drive,misuse,Privilege abuse
Flash drive,misuse,Knowledge abuse
Flash drive,hacking,XSS
Flash drive,hacking,Unknown
Flash drive,hacking,Buffer overflow
Flash drive,hacking,SSI injection
Flash drive,hacking,MitM
Flash drive,hacking,Path traversal
Flash drive,hacking,URL redirector abuse
Flash drive,hacking,Use of backdoor or C2
Flash drive,hacking,Mail command injection
Flash drive,hacking,OS commanding
Flash drive,hacking,Footprinting
Flash drive,hacking,Cryptanalysis
Flash drive,hacking,SQLi
Flash drive,hacking,Abuse of functionality
Flash drive,hacking,Forced browsing
Flash drive,hacking,Reverse engineering
Flash drive,hacking,Brute force
Flash drive,hacking,RFI
Flash drive,hacking,Session fixation
Flash drive,hacking,Session prediction
Flash drive,hacking,Use of stolen creds
Flash drive,hacking,Other
Flash drive,hacking,DoS
Flash drive,hacking,Session replay
Flash drive,physical,Skimmer
Flash drive,physical,Bypassed controls
Flash drive,physical,Snooping
Flash drive,physical,Tampering
Flash drive,physical,Unknown
Flash drive,physical,Connection
Flash drive,physical,Surveillance
Flash drive,physical,Assault
Flash drive,physical,Other
Flash drive,physical,Wiretapping
Flash drive,physical,Theft
Flash drive,physical,Destruction
Flash drive,physical,Disabled controls
Former employee,malware,Spam
Former employee,malware,Unknown
Former employee,malware,Packet sniffer
Former employee,malware,Backdoor
Former employee,malware,Exploit vuln
Former employee,malware,Other
Former employee,malware,Password dumper
Former employee,malware,Scan network
Former employee,malware,Downloader
Former employee,malware,Adminware
Former employee,malware,Click fraud
Former employee,malware,Adware
Former employee,malware,C2
Former employee,malware,Worm
Former employee,malware,Spyware/Keylogger
Former employee,malware,Brute force
Former employee,malware,Capture app data
Former employee,malware,DoS
Former employee,malware,Disable controls
Former employee,malware,Capture stored data
Former employee,malware,Ransomware
Former employee,malware,Export data
Former employee,malware,Client-side attack
Former employee,malware,Rootkit
Former employee,malware,Destroy data
Former employee,malware,Ram scraper
Former employee,error,Loss
Former employee,error,Omission
Former employee,error,Misconfiguration
Former employee,error,Unknown
Former employee,error,Misdelivery
Former employee,error,Physical accidents
Former employee,error,Publishing error
Former employee,error,Misinformation
Former employee,error,Malfunction
Former employee,error,Disposal error
Former employee,error,Other
Former employee,error,Programming error
Former employee,error,Data entry error
Former employee,error,Gaffe
Former employee,error,Classification error
Former employee,environmental,Fire
Former employee,environmental,Unknown
Former employee,environmental,Power failure
Former employee,social,Spam
Former employee,social,Phishing
Former employee,social,Unknown
Former employee,social,Influence
Former employee,social,Propaganda
Former employee,social,Forgery
Former employee,social,Bribery
Former employee,social,Other
Former employee,social,Pretexting
Former employee,social,Extortion
Former employee,social,Elicitation
Former employee,social,Baiting
Former employee,misuse,Unapproved software
Former employee,misuse,Illicit content
Former employee,misuse,Unapproved workaround
Former employee,misuse,Unapproved hardware
Former employee,misuse,Unknown
Former employee,misuse,Email misuse
Former employee,misuse,Possession abuse
Former employee,misuse,Other
Former employee,misuse,Net misuse
Former employee,misuse,Data mishandling
Former employee,misuse,Privilege abuse
Former employee,misuse,Knowledge abuse
Former employee,hacking,XSS
Former employee,hacking,Unknown
Former employee,hacking,Buffer overflow
Former employee,hacking,SSI injection
Former employee,hacking,MitM
Former employee,hacking,Path traversal
Former employee,hacking,URL redirector abuse
Former employee,hacking,Use of backdoor or C2
Former employee,hacking,Mail command injection
Former employee,hacking,OS commanding
Former employee,hacking,Footprinting
Former employee,hacking,Cryptanalysis
Former employee,hacking,SQLi
Former employee,hacking,Abuse of functionality
Former employee,hacking,Forced browsing
Former employee,hacking,Reverse engineering
Former employee,hacking,Brute force
Former employee,hacking,RFI
Former employee,hacking,Session prediction
Former employee,hacking,Use of stolen creds
Former employee,hacking,Other
Former employee,hacking,DoS
Former employee,hacking,Session replay
Former employee,physical,Skimmer
Former employee,physical,Theft
Former employee,physical,Snooping
Former employee,physical,Tampering
Former employee,physical,Unknown
Former employee,physical,Connection
Former employee,physical,Surveillance
Former employee,physical,Assault
Former employee,physical,Wiretapping
Former employee,physical,Bypassed controls
Former employee,physical,Destruction
Former employee,physical,Disabled controls
Guard,malware,Spam
Guard,malware,Unknown
Guard,malware,Packet sniffer
Guard,malware,Backdoor
Guard,malware,Exploit vuln
Guard,malware,Other
Guard,malware,Password dumper
Guard,malware,Scan network
Guard,malware,Downloader
Guard,malware,Adminware
Guard,malware,Click fraud
Guard,malware,Adware
Guard,malware,C2
Guard,malware,Worm
Guard,malware,Spyware/Keylogger
Guard,malware,Brute force
Guard,malware,Capture app data
Guard,malware,DoS
Guard,malware,Disable controls
Guard,malware,Capture stored data
Guard,malware,Ransomware
Guard,malware,Export data
Guard,malware,Client-side attack
Guard,malware,Rootkit
Guard,malware,Destroy data
Guard,malware,Ram scraper
Guard,error,Disposal error
Guard,error,Omission
Guard,error,Loss
Guard,error,Unknown
Guard,error,Misdelivery
Guard,error,Misinformation
Guard,error,Physical accidents
Guard,error,Publishing error
Guard,error,Malfunction
Guard,error,Capacity shortage
Guard,error,Other
Guard,error,Programming error
Guard,error,Data entry error
Guard,error,Gaffe
Guard,error,Misconfiguration
Guard,error,Classification error
Guard,environmental,Fire
Guard,environmental,Unknown
Guard,environmental,Power failure
Guard,social,Scam
Guard,social,Forgery
Guard,social,Phishing
Guard,social,Unknown
Guard,social,Spam
Guard,social,Influence
Guard,social,Propaganda
Guard,social,Pretexting
Guard,social,Bribery
Guard,social,Other
Guard,social,Extortion
Guard,social,Elicitation
Guard,social,Baiting
Guard,misuse,Unapproved software
Guard,misuse,Illicit content
Guard,misuse,Unapproved workaround
Guard,misuse,Unapproved hardware
Guard,misuse,Unknown
Guard,misuse,Email misuse
Guard,misuse,Possession abuse
Guard,misuse,Other
Guard,misuse,Net misuse
Guard,misuse,Data mishandling
Guard,misuse,Privilege abuse
Guard,misuse,Knowledge abuse
Guard,hacking,XSS
Guard,hacking,Unknown
Guard,hacking,Buffer overflow
Guard,hacking,SSI injection
Guard,hacking,MitM
Guard,hacking,Path traversal
Guard,hacking,URL redirector abuse
Guard,hacking,Use of backdoor or C2
Guard,hacking,Mail command injection
Guard,hacking,OS commanding
Guard,hacking,Footprinting
Guard,hacking,Cryptanalysis
Guard,hacking,SQLi
Guard,hacking,Abuse of functionality
Guard,hacking,Forced browsing
Guard,hacking,Reverse engineering
Guard,hacking,Brute force
Guard,hacking,RFI
Guard,hacking,Session fixation
Guard,hacking,Session prediction
Guard,hacking,Use of stolen creds
Guard,hacking,Other
Guard,hacking,DoS
Guard,hacking,Session replay
Guard,physical,Skimmer
Guard,physical,Theft
Guard,physical,Snooping
Guard,physical,Tampering
Guard,physical,Unknown
Guard,physical,Connection
Guard,physical,Surveillance
Guard,physical,Assault
Guard,physical,Other
Guard,physical,Wiretapping
Guard,physical,Bypassed controls
Guard,physical,Destruction
Guard,physical,Disabled controls
Human resources,malware,Spam
Human resources,malware,Unknown
Human resources,malware,Packet sniffer
Human resources,malware,Backdoor
Human resources,malware,Exploit vuln
Human resources,malware,Other
Human resources,malware,Password dumper
Human resources,malware,Scan network
Human resources,malware,Downloader
Human resources,malware,Adminware
Human resources,malware,Click fraud
Human resources,malware,Adware
Human resources,malware,C2
Human resources,malware,Worm
Human resources,malware,Spyware/Keylogger
Human resources,malware,Brute force
Human resources,malware,Capture app data
Human resources,malware,DoS
Human resources,malware,Disable controls
Human resources,malware,Capture stored data
Human resources,malware,Ransomware
Human resources,malware,Export data
Human resources,malware,Client-side attack
Human resources,malware,Rootkit
Human resources,malware,Destroy data
Human resources,malware,Ram scraper
Human resources,social,Scam
Human resources,social,Forgery
Human resources,social,Phishing
Human resources,social,Unknown
Human resources,social,Spam
Human resources,social,Influence
Human resources,social,Propaganda
Human resources,social,Pretexting
Human resources,social,Bribery
Human resources,social,Other
Human resources,social,Extortion
Human resources,social,Elicitation
Human resources,social,Baiting
Human resources,environmental,Fire
Human resources,environmental,Unknown
Human resources,environmental,Power failure
Human resources,error,Disposal error
Human resources,error,Omission
Human resources,error,Loss
Human resources,error,Unknown
Human resources,error,Misdelivery
Human resources,error,Misinformation
Human resources,error,Physical accidents
Human resources,error,Publishing error
Human resources,error,Malfunction
Human resources,error,Other
Human resources,error,Programming error
Human resources,error,Data entry error
Human resources,error,Gaffe
Human resources,error,Misconfiguration
Human resources,error,Classification error
Human resources,misuse,Unapproved software
Human resources,misuse,Illicit content
Human resources,misuse,Unapproved workaround
Human resources,misuse,Unapproved hardware
Human resources,misuse,Unknown
Human resources,misuse,Email misuse
Human resources,misuse,Possession abuse
Human resources,misuse,Other
Human resources,misuse,Net misuse
Human resources,misuse,Data mishandling
Human resources,misuse,Privilege abuse
Human resources,misuse,Knowledge abuse
Human resources,hacking,XSS
Human resources,hacking,Unknown
Human resources,hacking,Buffer overflow
Human resources,hacking,SSI injection
Human resources,hacking,MitM
Human resources,hacking,Path traversal
Human resources,hacking,URL redirector abuse
Human resources,hacking,Use of backdoor or C2
Human resources,hacking,Mail command injection
Human resources,hacking,OS commanding
Human resources,hacking,Footprinting
Human resources,hacking,Cryptanalysis
Human resources,hacking,SQLi
Human resources,hacking,Abuse of functionality
Human resources,hacking,Forced browsing
Human resources,hacking,Reverse engineering
Human resources,hacking,Brute force
Human resources,hacking,RFI
Human resources,hacking,Session fixation
Human resources,hacking,Session prediction
Human resources,hacking,Use of stolen creds
Human resources,hacking,Other
Human resources,hacking,DoS
Human resources,hacking,Session replay
Human resources,physical,Skimmer
Human resources,physical,Wiretapping
Human resources,physical,Snooping
Human resources,physical,Tampering
Human resources,physical,Unknown
Human resources,physical,Connection
Human resources,physical,Surveillance
Human resources,physical,Assault
Human resources,physical,Other
Human resources,physical,Destruction
Human resources,physical,Bypassed controls
Human resources,physical,Theft
Human resources,physical,Disabled controls
Proxy,malware,Capture stored data
Proxy,malware,Packet sniffer
Proxy,malware,Rootkit
Proxy,malware,Downloader
Proxy,malware,Unknown
Proxy,malware,Ransomware
Proxy,malware,Brute force
Proxy,malware,Export data
Proxy,malware,Worm
Proxy,malware,Spyware/Keylogger
Proxy,malware,Backdoor
Proxy,malware,Exploit vuln
Proxy,malware,Other
Proxy,malware,Capture app data
Proxy,malware,Destroy data
Proxy,malware,Ram scraper
Proxy,malware,C2
Proxy,malware,Disable controls
Proxy,malware,Scan network
Proxy,malware,Password dumper
Proxy,error,Disposal error
Proxy,error,Omission
Proxy,error,Loss
Proxy,error,Unknown
Proxy,error,Misdelivery
Proxy,error,Physical accidents
Proxy,error,Publishing error
Proxy,error,Malfunction
Proxy,error,Other
Proxy,error,Programming error
Proxy,error,Gaffe
Proxy,error,Misconfiguration
Proxy,error,Classification error
Proxy,environmental,Power failure
Proxy,social,Forgery
Proxy,social,Phishing
Proxy,social,Unknown
Proxy,social,Influence
Proxy,social,Pretexting
Proxy,social,Bribery
Proxy,social,Other
Proxy,social,Extortion
Proxy,social,Baiting
Proxy,misuse,Unapproved software
Proxy,misuse,Unapproved hardware
Proxy,misuse,Unknown
Proxy,misuse,Email misuse
Proxy,misuse,Possession abuse
Proxy,misuse,Net misuse
Proxy,misuse,Data mishandling
Proxy,misuse,Privilege abuse
Proxy,misuse,Knowledge abuse
Proxy,hacking,XSS
Proxy,hacking,Forced browsing
Proxy,hacking,Unknown
Proxy,hacking,Use of stolen creds
Proxy,hacking,SQLi
Proxy,hacking,Brute force
Proxy,hacking,Other
Proxy,hacking,Path traversal
Proxy,hacking,DoS
Proxy,hacking,Use of backdoor or C2
Proxy,hacking,Mail command injection
Proxy,hacking,Abuse of functionality
Proxy,physical,Skimmer
Proxy,physical,Snooping
Proxy,physical,Tampering
Proxy,physical,Unknown
Proxy,physical,Surveillance
Proxy,physical,Assault
Proxy,physical,Bypassed controls
Proxy,physical,Theft
Proxy,physical,Disabled controls
Media,malware,Spam
Media,malware,Unknown
Media,malware,Packet sniffer
Media,malware,Backdoor
Media,malware,Exploit vuln
Media,malware,Other
Media,malware,Password dumper
Media,malware,Scan network
Media,malware,Downloader
Media,malware,Adminware
Media,malware,Click fraud
Media,malware,Adware
Media,malware,C2
Media,malware,Worm
Media,malware,Spyware/Keylogger
Media,malware,Brute force
Media,malware,Capture app data
Media,malware,DoS
Media,malware,Disable controls
